time,prevBugs,linesAdded,linesRemoved,totalChurn,loc,max-len,complex-chaining,max-params,max-nested-callbacks,max-statements,complexity,max-depth,complex-switch-case,this-assign,no-reassign,extra-bind,cond-assign,smelly,event
1,0,1,1,2,146,0,0,0,0,0,0,0,0,0,1,1,0,1,0
0,0,4,4,8,146,0,0,0,0,0,0,0,0,0,1,1,0,1,0
0,0,4,0,4,150,0,0,0,0,0,0,0,0,0,1,1,0,1,0
0,0,1,9,10,142,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1,0,5,4,9,143,0,0,0,0,0,0,0,0,0,1,1,0,1,0
140,0,53,55,108,141,0,0,0,0,0,0,0,0,0,1,1,0,1,0
2,0,61,20,81,182,0,0,0,0,0,0,0,0,1,1,0,0,1,0
24,0,6,3,9,185,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10,0,7,4,11,188,0,0,0,0,0,0,0,0,1,1,0,0,1,0
18,0,1,1,2,188,0,0,0,0,0,0,0,0,1,1,0,0,1,0
30,0,1,1,2,188,0,0,0,0,0,0,0,0,1,1,0,0,1,0
37,0,2,10,12,180,0,0,0,0,0,0,0,0,1,1,1,0,1,0
69,0,11,3,14,188,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2,0,6,1,7,193,0,0,0,0,0,0,0,0,1,1,0,0,1,0
26,0,2,19,21,176,0,0,0,0,0,0,0,0,1,1,1,0,1,0
2,0,0,2,2,174,0,0,0,0,0,0,0,0,1,1,1,0,1,0
26,0,11,0,11,185,0,0,0,0,0,0,0,0,1,1,1,0,1,0
15,0,43,12,55,216,0,0,0,0,0,0,0,0,1,1,1,0,1,0
37,0,1,1,2,216,0,0,0,0,0,0,0,0,1,1,1,0,1,0
5,0,4,4,8,213,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6,0,9,13,22,212,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,0,159,0,159,159,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,9,12,21,156,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,14,7,21,163,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,3,4,7,162,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7,0,17,9,26,170,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13,0,6,10,16,166,0,0,0,0,0,0,0,0,0,1,0,0,1,0
120,0,0,1,1,165,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2,0,15,2,17,178,0,0,0,0,0,0,0,0,0,1,0,0,1,0
51,0,23,2,25,199,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6,0,1,1,2,199,0,0,0,0,0,0,0,0,0,1,0,0,1,0
20,0,29,19,48,209,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3,0,11,0,11,220,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2,0,2,2,4,220,0,0,0,0,0,0,0,0,0,1,0,0,1,0
18,0,7,2,9,225,0,0,0,0,0,0,0,0,0,1,0,0,1,0
24,0,5,4,9,226,0,0,0,0,0,0,0,0,0,1,0,0,1,0
64,0,93,48,141,271,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,17,10,27,278,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2,0,8,5,13,281,0,0,0,0,0,0,0,0,0,1,0,0,1,0
27,0,6,4,10,283,0,0,0,0,0,0,0,0,0,1,0,0,1,0
27,0,4,6,10,281,0,0,0,0,0,0,0,0,0,1,0,0,1,0
14,0,14,18,32,277,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4,0,4,4,8,277,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,2,2,4,277,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36,0,8,7,15,278,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,24,0,24,23,0,0,0,0,0,0,0,0,0,1,0,0,1,0
71,0,1,1,2,23,0,0,0,0,0,0,0,0,0,1,0,0,1,0
50,0,64,6,70,81,0,0,0,0,0,0,0,0,0,1,0,0,1,0
212,0,59,55,114,85,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,9,8,17,86,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,3,4,7,85,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4,0,4,4,8,86,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37,0,28,26,54,87,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,6,7,13,87,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,48,0,48,47,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,2,3,5,46,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,6,5,11,47,0,0,0,0,0,0,0,0,0,1,0,0,1,0
394,0,1,1,2,47,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5,0,1,1,2,47,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,150,0,150,149,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7,0,18,17,35,150,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12,0,2,2,4,150,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2,0,1,1,2,150,0,0,0,0,0,0,0,0,0,1,0,0,1,0
81,0,2,2,4,150,0,0,0,0,0,0,0,0,0,1,0,0,1,0
219,0,9,9,18,151,0,0,0,0,0,0,0,0,0,1,0,0,1,0
47,0,1,5,6,147,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,67,0,67,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,1,10,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,7,3,10,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,1,1,2,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,1,1,2,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,0,1,1,2,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,0,109,17,126,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,2,0,2,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,0,12,1,13,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,5,10,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,0,9,0,9,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4152,1,43,0,43,236,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1533,2,19,0,19,255,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10843,2,63,0,63,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2147,2,57,0,57,495,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1683,2,94,0,94,412,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1541,2,90,64,154,438,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,2,3,7,10,491,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,2,1,1,2,491,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2,2,1,1,2,491,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1312,2,7,1,8,497,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,151,0,151,150,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,1,1,2,150,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,38,23,61,165,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,5,5,10,165,0,0,0,0,0,0,0,0,0,1,0,0,1,0
26,0,4,0,4,169,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17,0,25,3,28,191,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,1,16,17,176,0,0,0,0,0,0,0,0,0,1,0,0,1,0
23,0,4,0,4,180,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17,0,8,7,15,182,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37,0,6,0,6,186,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8,0,2,2,4,188,0,0,0,0,0,0,0,0,0,1,0,0,1,0
202,0,5,0,5,193,0,0,0,0,0,0,0,0,0,1,0,0,1,0
481,0,2,1,3,194,0,0,0,0,0,0,0,0,0,1,0,0,1,0
493,0,1,1,2,194,0,0,0,0,0,0,0,0,0,1,0,0,1,0
46,0,21,21,42,194,0,0,0,0,0,0,0,0,0,1,0,0,1,0
165,0,1,1,2,194,0,0,0,0,0,0,0,0,0,1,0,0,1,0
192,0,11,2,13,203,0,0,0,0,0,0,0,0,0,1,0,0,1,0
143,1,6,2,8,207,0,0,0,0,0,0,0,0,0,1,0,0,1,1
205,1,10,2,12,215,0,0,0,0,0,0,0,0,0,1,0,0,1,0
133,2,19,3,22,231,0,0,0,0,0,0,0,0,0,1,0,0,1,1
195,3,3,3,6,231,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1293,3,3,7,10,227,0,0,0,0,0,0,0,0,0,1,0,0,1,0
170,5,6,6,12,227,0,0,0,0,0,0,0,0,0,1,0,0,1,1
7114,5,1,0,1,228,0,0,0,0,0,0,0,0,0,1,0,0,1,0
840,5,11,11,22,228,0,0,0,0,0,0,0,0,0,1,0,0,1,0
606,5,6,2,8,232,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9142,5,1,1,2,232,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3,5,43,15,58,260,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1463,5,45,39,84,266,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2573,5,1,1,2,266,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,29,0,29,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,0,0,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,26,0,26,25,0,0,0,0,0,0,0,0,0,1,0,0,1,0
40,0,5,4,9,26,0,0,0,0,0,0,0,0,0,1,0,0,1,0
211,0,0,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,51,0,51,50,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,1,1,2,50,0,0,0,0,0,0,0,0,0,1,0,0,1,0
31,0,3,3,6,50,0,0,0,0,0,0,0,0,0,1,0,0,1,0
430,0,4,4,8,50,0,0,0,0,0,0,0,0,0,1,0,0,1,0
128,0,1,1,2,51,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2103,1,31,23,54,59,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4972,2,10,4,14,66,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1967,2,1,1,2,66,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,2,1,0,1,60,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11826,2,1,1,2,66,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,18,0,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,0,0,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,0,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6791,0,2,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,75,0,75,74,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,8,2,10,80,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8,0,4,2,6,82,0,0,0,0,0,0,0,0,0,1,0,0,1,0
23,0,30,18,48,94,0,0,0,0,0,0,0,0,0,1,0,0,1,0
18,0,139,61,200,172,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,0,18,4,22,186,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,0,8,8,16,186,0,0,0,0,0,0,0,0,1,1,0,0,1,0
45,0,4,5,9,185,0,0,0,0,0,0,0,0,1,1,0,0,1,0
276,0,2,2,4,185,0,0,0,0,0,0,0,0,1,1,0,0,1,0
38,0,5,2,7,189,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,0,3,10,13,182,0,0,0,0,0,0,0,0,1,1,0,0,1,0
649,0,29,24,53,187,0,0,0,0,0,0,0,0,1,1,0,0,1,0
236,0,1,2,3,186,0,0,0,0,0,0,0,0,1,1,0,0,1,0
100,0,2,2,4,186,0,0,0,0,0,0,0,0,1,1,0,0,1,0
342,0,3,2,5,187,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2,0,19,11,30,195,0,0,0,0,0,0,0,0,1,1,0,0,1,0
73,0,1,1,2,195,0,0,0,0,0,0,0,0,1,1,0,0,1,0
254,0,6,3,9,198,0,0,0,0,0,0,0,0,1,1,0,0,1,0
3116,0,1,0,1,199,0,0,0,0,0,0,0,0,1,1,0,0,1,0
312,0,8,4,12,203,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2360,0,1,1,2,203,0,0,0,0,0,0,0,0,1,1,0,0,1,0
13081,1,0,1,1,202,0,0,0,0,0,0,0,0,1,1,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,0,54,0,54,54,0,0,0,0,0,0,0,0,0,1,0,0,1,0
650,0,3,2,5,55,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2,0,2,3,5,54,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3442,0,1,0,1,55,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2669,0,5,1,6,59,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3364,1,1,1,2,59,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1773,1,1,1,2,59,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1548,2,1,1,2,59,0,0,0,0,0,0,0,0,0,1,0,0,1,1
6399,3,0,1,1,58,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,0,188,0,188,188,0,0,0,0,0,0,0,0,1,1,0,0,1,0
336,0,3,3,6,188,0,0,0,0,0,0,0,0,1,1,0,0,1,0
342,0,3,2,5,189,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2,0,20,12,32,197,0,0,0,0,0,0,0,0,1,1,0,0,1,0
67,0,1,1,2,197,0,0,0,0,0,0,0,0,1,1,0,0,1,0
260,0,6,3,9,200,0,0,0,0,0,0,0,0,1,1,0,0,1,0
3116,0,1,0,1,201,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2672,0,1,1,2,201,0,0,0,0,0,0,0,0,1,1,0,0,1,0
13081,1,0,1,1,200,0,0,0,0,0,0,0,0,1,1,0,0,1,1
0,0,8,0,8,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0
408,0,1,1,2,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,42,0,42,41,0,0,0,0,0,0,0,0,0,1,0,0,1,0
31,0,0,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,77,0,77,76,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,24,21,45,79,0,0,0,0,0,0,0,0,0,1,0,0,1,0
144,0,2,2,4,79,0,0,0,0,0,0,0,0,0,1,0,0,1,0
216,0,0,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,154,0,154,153,0,0,0,0,0,0,0,0,0,1,0,0,1,0
46,0,5,0,5,158,0,0,0,0,0,0,0,0,0,1,0,0,1,0
98,0,1,1,2,158,0,0,0,0,0,0,0,0,0,1,0,0,1,0
216,0,3,3,6,159,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,5,1,6,163,0,0,0,0,0,0,0,0,0,1,0,0,1,0
649,0,29,29,58,163,0,0,0,0,0,0,0,0,0,1,0,0,1,0
152,0,14,2,16,175,0,0,0,0,0,0,0,0,0,1,0,0,1,0
70,0,1,1,2,175,0,0,0,0,0,0,0,0,0,1,0,0,1,0
44,0,2,2,4,175,0,0,0,0,0,0,0,0,0,1,0,0,1,0
70,0,7,1,8,181,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,3,0,3,184,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,8,1,9,191,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2002,0,5,1,6,195,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1008,0,3,3,6,48,0,0,0,0,0,0,0,0,0,1,0,0,1,0
222,0,1,1,2,48,0,0,0,0,0,0,0,0,0,1,0,0,1,0
126,0,10,1,11,57,0,0,0,0,0,0,0,0,0,1,0,0,1,0
451,0,87,20,107,124,0,0,0,0,0,0,0,0,0,1,0,0,1,0
48,0,9,3,12,130,0,0,0,0,0,0,0,0,0,1,0,0,1,0
208,0,16,12,28,134,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,16,17,33,133,0,0,0,0,0,0,0,0,0,1,0,0,1,0
144,0,21,7,28,147,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4152,1,17,1,18,163,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1533,2,5,1,6,167,0,0,0,0,0,0,0,0,0,1,0,0,1,1
10843,2,1,1,2,167,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,2,40,0,40,207,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3830,2,68,1,69,274,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1541,2,68,49,117,293,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3,2,4,0,4,297,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1312,2,4,4,8,297,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,337,0,337,336,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4,0,1,3,4,334,0,0,0,0,0,0,0,0,0,1,0,0,1,0
31,0,1,1,2,334,0,0,0,0,0,0,0,0,0,1,0,0,1,0
185,0,96,49,145,381,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,25,21,46,385,0,0,0,0,0,0,0,0,1,1,0,0,1,0
8,0,98,78,176,405,0,0,0,0,0,0,0,0,1,1,0,0,1,0
21,0,28,8,36,426,0,0,0,0,0,0,0,0,1,1,0,0,1,0
5,0,14,9,23,431,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10,0,4,6,10,429,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,0,1,1,2,429,0,0,0,0,0,0,0,0,1,1,0,0,1,0
11,0,2,2,4,429,0,0,0,0,0,0,0,0,1,1,0,0,1,0
39,0,3,5,8,427,0,0,0,0,0,0,0,0,1,1,0,0,1,0
33,0,10,6,16,431,0,0,0,0,0,0,0,0,1,1,0,0,1,0
13,0,7,1,8,437,0,0,0,0,0,0,0,0,1,1,0,0,1,0
23,0,28,21,49,444,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,0,1,1,2,444,0,0,0,0,0,0,0,0,1,1,0,0,1,0
62,0,5,4,9,445,0,0,0,0,0,0,0,0,1,1,0,0,1,0
34,0,50,16,66,479,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,0,1,2,3,478,0,0,0,0,0,0,0,0,1,1,0,0,1,0
28,0,70,82,152,466,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,0,7,8,15,465,0,0,0,0,0,0,0,0,1,1,0,0,1,0
32,0,187,99,286,553,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,0,59,33,92,579,0,0,0,0,0,0,0,0,1,1,0,0,1,0
8,0,31,20,51,590,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10,0,15,17,32,588,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6,0,72,20,92,640,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,0,4,0,4,644,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,0,25,20,45,649,0,0,0,0,0,0,0,0,1,1,0,0,1,0
36,0,84,39,123,694,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,0,11,11,22,694,0,0,0,0,0,0,0,0,1,1,0,0,1,0
83,0,11,27,38,678,0,0,0,0,0,0,0,0,1,1,0,0,1,0
8,0,2,2,4,678,0,0,0,0,0,0,0,0,1,1,0,0,1,0
7,0,29,54,83,653,0,0,0,0,0,0,0,0,1,1,0,0,1,0
27,0,95,72,167,676,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4,0,14,14,28,676,0,0,0,0,0,0,0,0,1,1,0,0,1,0
71,0,77,43,120,710,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,0,1,5,6,706,0,0,0,0,0,0,0,0,1,1,0,0,1,0
162,0,7,14,21,699,0,0,0,0,0,0,0,0,1,1,0,0,1,0
22,0,1,1,2,699,0,0,0,0,0,0,0,0,1,1,0,0,1,0
32,0,7,7,14,699,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,0,6,1,7,704,0,0,0,0,0,0,0,0,1,1,0,0,1,0
72,0,2,1,3,705,0,0,0,0,0,0,0,0,1,1,0,0,1,0
7,0,1,1,2,705,0,0,0,0,0,0,0,0,1,1,0,0,1,0
15,0,23,16,39,712,0,0,0,0,0,0,0,0,1,1,0,0,1,0
69,0,1,1,2,712,0,0,0,0,0,0,0,0,1,1,0,0,1,0
42,0,3,3,6,712,0,0,0,0,0,0,0,0,1,1,0,0,1,0
33,0,1,1,2,712,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,0,21,8,29,725,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2,0,10,7,17,728,0,0,0,0,0,0,0,0,1,1,0,0,1,0
7,0,3,3,6,728,0,0,0,0,0,0,0,0,1,1,0,0,1,0
26,0,32,6,38,754,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2,0,0,1,1,753,0,0,0,0,0,0,0,0,1,1,0,0,1,0
103,0,2,2,4,753,0,0,0,0,0,0,0,0,1,1,0,0,1,0
24,0,37,37,74,753,0,0,0,0,0,0,0,0,1,1,0,0,1,0
19,0,3,6,9,750,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,0,3,3,6,750,0,0,0,0,0,0,0,0,1,1,0,0,1,0
75,0,2,1,3,751,0,0,0,0,0,0,0,0,1,1,0,0,1,0
13,0,1,1,2,751,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,0,1,1,2,751,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,1,15,6,21,760,0,0,0,0,0,0,0,0,1,1,0,0,1,1
34,1,12,1,13,771,0,0,0,0,0,0,0,0,1,1,0,0,1,0
23,2,32,9,41,794,0,0,0,0,0,0,0,0,1,1,0,0,1,1
19,2,3,2,5,795,0,0,0,0,0,0,0,0,1,1,0,0,1,0
30,2,23,13,36,805,0,0,0,0,0,0,0,0,1,1,0,0,1,0
21,2,4,0,4,809,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,2,4,4,8,809,0,0,0,0,0,0,0,0,1,1,0,0,1,0
184,3,22,12,34,819,0,0,0,0,0,0,0,0,1,1,0,0,1,1
15,3,2,0,2,821,0,0,0,0,0,0,0,0,1,1,0,0,1,0
88,3,8,1,9,889,0,0,0,0,0,0,0,0,1,1,0,0,1,0
5,3,2,1,3,822,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,5,6,1,7,827,0,0,0,0,0,0,0,0,1,1,0,0,1,1
64,6,2,1,3,828,0,0,0,0,0,0,0,0,1,1,0,0,1,1
285,14,1,1,2,828,0,0,0,0,0,0,0,0,1,1,0,0,1,1
0,16,8,3,11,833,0,0,0,0,0,0,0,0,1,1,0,0,1,1
37,17,16,8,24,841,0,0,0,0,0,0,0,0,1,1,0,0,1,1
236,19,14,2,16,853,0,0,0,0,0,0,0,0,1,1,0,0,1,1
235,20,24,14,38,863,0,0,0,0,0,0,0,0,1,1,0,0,1,1
503,21,19,9,28,873,0,0,0,0,0,0,0,0,1,1,0,0,1,1
141,21,6,3,9,876,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1179,21,10,4,14,882,0,0,0,0,0,0,0,0,1,1,0,0,1,0
76,21,1,1,2,876,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1793,21,11,2,13,891,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2452,22,36,11,47,923,0,0,0,0,0,0,0,0,1,1,0,0,1,1
367,23,60,3,63,980,0,0,0,0,0,0,0,0,1,1,0,0,1,1
75,24,0,15,15,998,0,0,0,0,0,0,0,0,1,1,0,0,1,1
286,25,11,6,17,985,0,0,0,0,0,0,0,0,1,1,0,0,1,1
430,26,10,1,11,1061,0,0,0,0,0,0,0,0,1,1,0,0,1,1
1420,27,34,6,40,1013,0,0,0,0,0,0,0,0,1,1,0,0,1,1
46,28,13,0,13,1011,0,0,0,0,0,0,0,0,1,1,0,0,1,1
1343,28,1,1,2,1011,0,0,0,0,0,0,0,0,1,1,0,0,1,0
646,28,1,1,2,1011,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4943,29,10,0,10,1067,0,0,0,0,0,0,0,0,1,1,0,0,1,1
380,29,46,5,51,1052,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1802,29,2,6,8,1057,0,0,0,0,0,0,0,0,1,1,0,0,1,0
522,29,1,1,2,1067,0,0,0,0,0,0,0,0,1,1,0,0,1,0
3,29,1,1,2,1067,0,0,0,0,0,0,0,0,1,1,0,0,1,0
221,30,5,2,7,1070,0,0,0,0,0,0,0,0,1,1,0,0,1,1
891,30,1,1,2,1070,0,0,0,0,0,0,0,0,1,1,0,0,1,0
32,30,10,1,11,1079,0,0,0,0,0,0,0,0,1,1,0,0,1,0
255,30,1,10,11,1070,0,0,0,0,0,0,0,0,1,1,0,0,1,0
523,31,4,3,7,1071,0,0,0,0,0,0,0,0,1,1,0,0,1,1
59,31,5,5,10,1071,0,0,0,0,0,0,0,0,1,1,0,0,1,0
143,32,2,2,4,1071,0,0,0,0,0,0,0,0,1,1,0,0,1,1
1916,32,1,1,2,1071,0,0,0,0,0,0,0,0,1,1,0,0,1,0
253,33,17,3,20,1085,0,0,0,0,0,0,0,0,1,1,0,0,1,1
1467,33,1,1,2,1085,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,0,91,0,91,90,0,0,0,0,0,0,0,0,0,1,1,0,1,0
4,0,28,5,33,113,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1,0,38,36,74,115,0,0,0,0,0,0,0,0,1,1,1,0,1,0
214,0,8,7,15,116,0,0,0,0,0,0,0,0,1,1,1,0,1,0
0,0,2,1,3,117,0,0,0,0,0,0,0,0,1,1,1,0,1,0
8,0,1,1,2,117,0,0,0,0,0,0,0,0,1,1,1,0,1,0
21,0,59,12,71,165,0,0,0,0,0,0,0,0,1,1,1,0,1,0
4,0,2,2,4,165,0,0,0,0,0,0,0,0,1,1,1,0,1,0
1,0,9,11,20,163,0,0,0,0,0,0,0,0,1,1,1,0,1,0
12,0,2,2,4,163,0,0,0,0,0,0,0,0,1,1,1,0,1,0
11,0,2,2,4,163,0,0,0,0,0,0,0,0,1,1,1,0,1,0
1,0,8,7,15,164,0,0,0,0,0,0,0,0,1,1,1,0,1,0
38,0,12,14,26,162,0,0,0,0,0,0,0,0,1,1,1,0,1,0
33,0,23,17,40,168,0,0,0,0,0,0,0,0,1,1,1,0,1,0
13,0,52,46,98,174,0,0,0,0,0,0,0,0,1,1,1,0,1,0
